Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
A,1-+,4500 NXS Virt Ssr Appl 1Yr TE,VNXS4500PTM-AT,30083.17,VNXS4500PTM-AT-AA,
4500NXS-VA-DTI,"4500 NXS Virtual Sensor (500 Mbps) - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the 4500NXS Virtual appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 NXS Virt Ssr Appl DTI 2W 1:1TE,VNXS450D2WGAEAT,33425.77,VNXS450D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 NXS Virt Ssr Appl DTI 1W 1:1TE,VNXS450D1WGAEAT,50138.63,VNXS450D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Virt Ssr Appl DTI OF 1:1TE,VNXS450DOFGAEAT,53481.21,VNXS450DOFGAEAT-AA,
4500VXSC-DTI,"4500 MVX Cloud for Virtual Sensor - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / Virtual 4500NXS
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,4500 MVX Cld for VA Snr 2W DTI 1:1TE,VXSC45002WE1EAT,85004.81,VXSC45002WE1EAT-AA,
6500NXS-VA,"6500 NXS Virtual Sensor (1000 Mbps)(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual Appliance Software Activation email
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers using Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,6500 NXS Virt Ssr Appl PERP LIC,VNXS6500CAE-AT,249858.67,VNXS6500CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,6500 NXS Virt Ssr Appl 1Yr TE,VNXS6500PTM-AT,46179.24,VNXS6500PTM-AT-AA,
6500NXS-VA-DTI,"6500 NXS Virtual Sensor (1000 Mbps) - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the 6500NXS Virtual appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 NXS Virt Ssr Appl DTI 2W 1:1TE,VNXS650D2WGAEAT,51310.26,VNXS650D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 NXS Virt Ssr Appl DTI 1W 1:1TE,VNXS650D1WGAEAT,76965.41,VNXS650D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Virt Ssr Appl DTI OF 1:1TE,VNXS650DOFGAEAT,82096.41,VNXS650DOFGAEAT-AA,
6500VXSC-DTI,"6500 MVX Cloud for Virtual Sensor - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / Virtual 6500NXS
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,6500 MVX Cld for VA Snr 2W DTI 1:1TE,VXSC65002WE1EAT,170009.61,VXSC65002WE1EAT-AA,
7500NXS-VA,"7500 NXS Virtual Sensor (2000 Mbps)(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual Appliance Software Activation email
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers using Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,7500 NXS Virt Ssr Appl PERP LIC,VNXS7500CAE-AT,369166.6,VNXS7500CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,7500 NXS Virt Ssr Appl 1Yr TE,VNXS7500PTM-AT,68229.9,VNXS7500PTM-AT-AA,
7500NXS-VA-DTI,"7500 NXS Virtual Sensor (2000 Mbps) - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the 7500NXS Virtual appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7500 NXS Virt Ssr Appl DTI 2W 1:1TE,VNXS750D2WGAEAT,75811,VNXS750D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,7500 NXS Virt Ssr Appl DTI 1W 1:1TE,VNXS750D1WGAEAT,113716.5,VNXS750D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Virt Ssr Appl DTI OF 1:1TE,VNXS750DOFGAEAT,121297.59,VNXS750DOFGAEAT-AA,
8500NXS-VA,"8500 NXS Virtual Sensor (5000 Mbps)(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual Appliance Software Activation email
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers using Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,8500 NXS Virt Ssr Appl PERP LIC,VNXS8500CAE-AT,671211.99,VNXS8500CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,8500 NXS Virt Ssr Appl 1Yr TE,VNXS8500PTM-AT,124054.36,VNXS8500PTM-AT-AA,
8500NXS-VA-DTI,"8500 NXS Virtual Sensor (5000 Mbps) - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the 8500NXS Virtual appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8500 NXS Virt Ssr Appl DTI 2W 1:1TE,VNXS850D2WGAEAT,137838.18,VNXS850D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8500 NXS Virt Ssr Appl DTI 1W 1:1TE,VNXS850D1WGAEAT,206757.27,VNXS850D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Virt Ssr Appl DTI OF 1:1TE,VNXS850DOFGAEAT,220541.08,VNXS850DOFGAEAT-AA,
,Legacy - Classic Network NX Hardware Appliances,,,,,
1500NXS-SW,"1500 NXS Sensor Appliance (50Mbps) Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 1500NXS sensor appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,1500 NXS Appl SW 1yr TE,NXS1500PTM-AT,3877.05,NXS1500PTM-AT-AA,
1500NXS-DTI,"1500 NXS Sensor Appliance (50Mbps) - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 1500NXS sensor appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Appl DTI 2W 1:1TE,NXS1500D2WGAEAT,4307.81,NXS1500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Appl DTI 1W 1:1TE,NXS1500D1WGAEAT,6461.69,NXS1500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Appl DTI OF 1:1TE,NXS1500DOFGAEAT,6892.46,NXS1500DOFGAEAT-AA,
1500VXSCH-DTI,"1500 MVX Cloud for Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / 1500NXS
REQUIREMENTS:  Must be ordered in conjunction with the corresponding HW Appliance Unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 MVX Cld for HW Snr 2W DTI 1:1TE,VXSCH1502WE1EAT,13032.86,VXSCH1502WE1EAT-AA,
2500NX1-SW,"2500 NX1 Appliance (50Mbps) Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 2500NX1 appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,2500 NX1 Appl SW 1yr TE,NX12500PTM-AT,6785.29,NX12500PTM-AT-AA,
2500NX1-DTI,"2500 NX1 Appliance (50Mbps) - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 2500NX1 appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 NX1 Appl DTI 2W 1:1TE,NX12500D2WGAEAT,7539.22,NX12500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 NX1 Appl DTI 1W 1:1TE,NX12500D1WGAEAT,11308.83,NX12500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 NX1 Appl DTI OF 1:1TE,NX12500DOFGAEAT,12062.76,NX12500DOFGAEAT-AA,
2500VXC1-DTI,"2500 MVX Cloud (50 Mbps) for Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / 2500NX1
REQUIREMENTS:  Must be ordered in conjunction with the corresponding HW Appliance Unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 MVX Cld 50 for Appl 2W DTI 1:1TE,VXC125002WE1EAT,26065.75,VXC125002WE1EAT-AA,
2500NX2-SW,"2500 NX2 Appliance (100Mbps) Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 2500NX2 appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,2500 NX2 Appl SW 1yr TE,NX22500PTM-AT,13569.91,NX22500PTM-AT-AA,
2500NX2-DTI,"2500 NX2 Appliance (100Mbps) - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 2500NX2 appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 NX2 Appl DTI 2W 1:1TE,NX22500D2WGAEAT,15077.69,NX22500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 NX2 Appl DTI 1W 1:1TE,NX22500D1WGAEAT,22616.55,NX22500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 NX2 Appl DTI OF 1:1TE,NX22500DOFGAEAT,24124.29,NX22500DOFGAEAT-AA,
2500VXC2-DTI,"2500 MVX Cloud (100 Mbps) for Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / 2500NX2
REQUIREMENTS:  Must be ordered in conjunction with the corresponding HW Appliance Unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 MVX Cld 100 for Appl 2W DTI 1:1TE,VXC225002WE1EAT,54302.33,VXC225002WE1EAT-AA,
2550NX-SW,"2550 NX Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 2550NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Securty subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,2550 NX Appl SW 1yr TE,NX2550PTM-AT,29891.19,NX2550PTM-AT-AA,
2550NX-DTI,"2550 NX Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 2550NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2550 NX Appl DTI 2W 1:1TE,NX2550D2WGAEAT,33212.43,NX2550D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2550 NX Appl DTI 1W 1:1TE,NX2550D1WGAEAT,49818.66,NX2550D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2550 NX Appl DTI OF 1:1TE,NX2550DOFGAEAT,53139.9,NX2550DOFGAEAT-AA,
2550VXC-DTI,"2550 MVX Cloud for Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / 2550NX
REQUIREMENTS:  Must be ordered in conjunction with the corresponding HW Appliance Unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2550 MVX Cld for Appl 2W DTI 1:1TE,VXC25502WE1EAT,111720.59,VXC25502WE1EAT-AA,
2600NX,"2600 NX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,2600 NX Appliance,NX-2600,Call For Quote,NX-2600A,
2600NX-SW,"2600 NX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 2600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,2600 NX Appl SW PERP LIC,NX2600CAE-AT,Call For Quote,NX2600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,2600 NX Appl SW 1yr TE,NX2600PTM-AT,Call For Quote,NX2600PTM-AT-AA,
2600NX-DTI,"2600 NX Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 2600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2600 NX Appl DTI 2W 1:1TE,NX2600D2WGAEAT,Call For Quote,NX2600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2600 NX Appl DTI 1W 1:1TE,NX2600D1WGAEAT,Call For Quote,NX2600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2600 NX Appl DTI OF 1:1TE,NX2600DOFGAEAT,Call For Quote,NX2600DOFGAEAT-AA,
3500NX-SW,"3500 NX Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 3500NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,3500 NX Appl SW 1yr TE,NX3500PTM-AT,44157.45,NX3500PTM-AT-AA,
3500NX-DTI,"3500 NX Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 3500NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,3500 NX Appl DTI 2W 1:1TE,NX3500D2WGAEAT,49063.83,NX3500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,3500 NX Appl DTI 1W 1:1TE,NX3500D1WGAEAT,73595.76,NX3500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,3500 NX Appl DTI OF 1:1TE,NX3500DOFGAEAT,78502.12,NX3500DOFGAEAT-AA,
3500VXC-DTI,"3500 MVX Cloud for Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / 3500NX
REQUIREMENTS:  Must be ordered in conjunction with the corresponding HW Appliance Unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,3500 MVX Cld for Appl 2W DTI 1:1TE,VXC35002WE1EAT,186201,VXC35002WE1EAT-AA,
3600NX,"3600 NX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,3600 NX Appliance,NX-3600,Call For Quote,NX-3600A,
3600NX-SW,"3600 NX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 3600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Network subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,3600 NX Appl SW PERP LIC,NX3600CAE-AT,Call For Quote,NX3600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,3600 NX Appl SW 1yr TE,NX3600PTM-AT,Call For Quote,NX3600PTM-AT-AA,
3600NX-DTI,"3600 NX Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 3600NX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,3600 NX Appl DTI 2W 1:1TE,NX3600D2WGAEAT,Call For Quote,NX3600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,3600 NX Appl DTI 1W 1:1TE,NX3600D1WGAEAT,Call For Quote,NX3600D1WGAEAT-AA,
