Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
,Legacy - Global Threat Intelligence Service,,,,,
ESM-ELM-ERC-6075-GTI,"Trellix Global Threat Intelligence (Module for ESM) - Combination 6075 Appliance
End of Sale is 10 April 2026 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-ELM-ERC-6075 1:1TE,GTE6075ELMGIEAD,25614.21,GTE6075ELMGIEAD-AA,
ETM-6075-GTI,"Trellix Global Threat Intelligence (Module for ESM) - ETM-6075 Appliance
End of Sale is 10 April 2026 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-6075 1:1TE,GTEETM6075GIEAD,36995.61,GTEETM6075GIEAD-AA,
ETM-X9-N-GTI,"Trellix Global Threat Intelligence (Module for ESM) - ETM X9-N Appliance
End of Sale is 10 April 2026 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-X9-N 1:1TE,GTEETMX9NGIEAD,123324.88,GTEETMX9NGIEAD-AA,
ESM-ELM-ERC-6050-GTI,"Global Threat Intelligence (Module for  ESM) - Combination 6050 Appliance
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and tEvent Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-ELM-ERC-6050 1:1TE,GTE6050ELMGIEAD,29349.65,GTE6050ELMGIEAD-AA,
ESM-ELM-ERC-5775-GTI,"Trellix Global Threat Intelligence (Module for ESM) - Combination 5775 Appliance
End of Sale is 30 June 2026 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-ELM-ERC-5775 1:1TE,GTE5775ELMGIEAD,17784.86,GTE5775ELMGIEAD-AA,
ESM-ELM-ERC-5700-GTI,"Global Threat Intelligence (Module for  ESM) - Combination 5700 Appliance
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-ELM-ERC-5700 1:1TE,GTE5700ELMGIEAD,19563.32,GTE5700ELMGIEAD-AA,
ETM-6050-GTI,"Global Threat Intelligence (Module for  ESM) - ETM-6050 Appliance
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-6050 1:1TE,GTEETM6050GIEAD,42390.85,GTEETM6050GIEAD-AA,
ETM-5775-GTI,"Trellix Global Threat Intelligence (Module for ESM) - ETM-5775 Appliance
End of Sale is 30 June 2026 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-5775 1:1TE,GTEETM5775GIEAD,17784.86,GTEETM5775GIEAD-AA,
ETM-5700-GTI,"Global Threat Intelligence (Module for  ESM) - ETM-5700 Appliance
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-5700 1:1TE,GTEETM5700GIEAD,19563.32,GTEETM5700GIEAD-AA,
ETM-X7-GTI,"Global Threat Intelligence (Module for  ESM) - ETM X7 Appliance
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-X7 1:1TE,GTEETMX7GIEAD,77719.07,GTEETMX7GIEAD-AA,
ETM-X7-N-GTI,"Trellix Global Threat Intelligence (Module for ESM) - ETM X7-N Appliance
End of Sale is 30 June 2026 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-X7-N 1:1TE,GTEETMX7NGIEAD,70653.71,GTEETMX7NGIEAD-AA,
ETM-X9-GTI,"Global Threat Intelligence (Module for  ESM) - ETM-X9 Appliance
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-X9 1:1TE,GTEETMX9GIEAD,141309.94,GTEETMX9GIEAD-AA,
ETM-X11-GTI,"Global Threat Intelligence (Module for  ESM) - ETM-X11 Appliance
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-X11 1:1TE,GTEETMX11GIEAD,216153.98,GTEETMX11GIEAD-AA,
ETM-X11-N-GTI,"Trellix Global Threat Intelligence (Module for ESM) - ETM X11-N Appliance
End of Sale is 30 June 2026 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ETM-X11-N 1:1TE,GTEETMX11NGIEAD,196503.63,GTEETMX11NGIEAD-AA,
,Legacy - Classic Email Virtual Appliances,,,,,
7700EX-BM-VA-T,"7700 EX BareMetal Virtual Appliance(T)
LICENSE: Per Appliance Instance
DELIVERABLE: AMI image that can be downloaded from Trellix Cloud portal.
Activation code is sent via an email.
CONTENT: Performance up to 6100 unique attachments per hour.
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: BareMetal appliance is an integrated appliance like any physical appliance. No seperate VX (virtual execution) is needed as it runs on c5 metal AWS instance.
This Classic sale option is  NOT applicable for base Hermes Email Server Edition subscription customers seeking Virtual Appliance Deployment Option",,,,,
